RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id
20251226-170628,2.287078619,2.4140350819,606.2267456055,718.0098266602,0.0173841517,0.1585772019,1.4152842257,1.4080713987,70.8333358765,63.9545181458,22568,22420.4186746988,3133.3332519531,3133.3332519531,0.5,0.0100401608,927.6666870117,927.0040161868,14.809923172,10.6065620629,0.0,0.0,8819
20251226-171834,100.0000152588,100.0000152588,125.7949905396,342.942565918,0.0176776187,0.1197429253,1.3561481884,1.3270064592,70.6999969482,63.9738954291,22497.5,22427.9457831325,3133.3332519531,3133.3332519531,0.5,0.0120481928,927,927,15.7168369293,10.885166398,0.0,0.0,8820
20251226-172424,1.1638417244,1.1973179579,9.5246677399,31.7336330414,0.0239639971,0.1189053431,1.4182530791,1.4142746925,64.9000015259,62.8062500954,22399,22346.5417480469,3133.3332519531,3133.3332519531,0.3333333433,0.0416666679,927,927,12.9527425766,10.1358691454,0.0,0.0,8821
20251226-172503,1.2696251869,1.2696251869,30.8811264038,30.8811264038,0.0130104125,0.2200844586,1.4188479781,1.4183255434,67.0333328247,63.2229161263,22523.666015625,22396.8332519531,3133.3332519531,3133.3332519531,0,0,927,927,13.5525999069,10.2999731898,0.0,0.0,8822
20251226-172541,1.1603382826,1.1788972616,88.6017456055,91.6044540405,0.0172021091,0.1482762545,1.4179103076,1.4156997204,68.5999984741,64.9775009155,22658,22441.3749023437,3133.3332519531,3133.3332519531,0,0,927,927,13.2591075897,10.9492246151,0.0,0.0,8823
20251226-172721,100.0000076294,100.0000076294,116.7740402222,852.0169067383,0.017496064,0.03609163,1.1153791428,0.9665786028,72.1999969482,64.0813253701,22525.5,22369.4799157568,3133.3332519531,3133.3332519531,0.5,0.0060240964,927,927,18.8675136566,11.7533842598,0.0,0.0,8824
20251226-174141,1.4212183952,1.4212183952,75.1991348267,75.1991348267,0.0354288214,0.3599374782,1.4188041091,1.4189345837,67.9000015259,64.2725004196,22356,22298.9749023438,3133.3332519531,3133.3332519531,0,0,927,927,14.9407901764,10.5083008528,0.0,0.0,8825
20251226-174306,100.0000076294,100.0000076294,167.8286590576,582.5775756836,0.0244618041,0.0869647041,1.3703840705,1.3370380402,72.1500015259,64.3247990436,22470,22375.3222773908,3133.3332519531,3133.3332519531,0.5,0.0030120482,928,927.0060240964,18.4837055206,11.4944584025,0.0,0.0,8826
20251226-175257,13.9807252884,19.8937530518,154.5252532959,164.3565673828,0.018595662,0.1825329078,1.377937564,1.3216356039,68.5999984741,63.9304878421,22518.5,22411.162585747,3133.3332519531,3133.3332519531,0.5,0.012195122,927.6666870117,927.0162606588,15.1044006348,11.0202946663,0.0,0.0,8827
20251226-175559,100.0000152588,100.0000152588,270.1952514648,606.0707397461,0.0247886325,0.0440271019,1.2416233194,0.9665451646,76.3499984741,64.7170681551,22572,22445.2379518072,3133.3332519531,3133.3332519531,0.3333333433,0.0060240966,927,927,18.7363643646,11.5886181837,0.0,0.0,8828
20251226-180613,1.3340770006,1.3340770006,31.1493930817,31.1493930817,0.0364629719,0.0526366429,1.4174917191,1.4148222208,68.3000030518,63.7645840645,22419,22376.9167480469,3133.3332519531,3133.3332519531,0,0,927,927,13.5863389969,10.4577256441,0.0,0.0,8829
20251226-180651,80.3857192993,97.2833404541,332.6912231445,347.3479309082,0.0253450926,0.2537335412,1.3971223932,1.3586927652,68.4499969482,63.8088349492,22547.5,22423.8092526355,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,927,927,16.1516647339,10.8119764443,0.0,0.0,8830
20251226-181246,36.0062561035,36.0062561035,329.4172363281,329.4172363281,0.0193958407,0.1747617001,1.3967682583,1.3320429325,69.4000015259,64.1040163615,22699.333984375,22517.1184817395,3133.3332519531,3133.3332519531,0.5,0.0160642571,927,927,17.6678676605,10.6784535546,0.0,0.0,8831
20251226-181823,1.2210423946,1.2210423946,39.1610679626,39.1610679626,0.0348749813,0.3729133829,1.4084503949,1.397518754,66.1666641235,63.8875007629,22308,22289.5832519531,3133.3332519531,3133.3332519531,0.3333333433,0.0416666679,927,927,11.1506729126,9.0917139649,0.0,0.0,8832
20251226-181909,7.0634493828,7.0634493828,73.0311355591,73.0311355591,0.0341889452,0.8338193327,1.4138792276,1.399315834,66.3333358765,63.1958339691,22398,22306.4583984375,3133.3332519531,3133.3332519531,0,0,927,927,12.4491930008,9.4678697586,0.0,0.0,8833
20251226-182031,1.2449218035,1.2449218035,32.4695625305,32.4695625305,0.0145740733,0.1748845875,1.4184280634,1.4154601097,68.9333343506,63.0895833969,22455.333984375,22401.6667480469,3133.3332519531,3133.3332519531,0,0,927,927,11.6558761597,9.4146114588,0.0,0.0,8834
20251226-182111,32.52368927,48.495464325,591.2108764648,650.8616333008,0.0244823759,0.0612595287,1.4100158114,1.4050577879,80.4000015259,64.0038151109,22569,22378.9919757154,3133.3332519531,3133.3332519531,0.5,0.0030120482,927,927,18.0217552185,11.1079704331,0.0,0.0,8835
20251226-183212,49.9000091553,100.0000152588,55.4283409119,76.3491287231,0.0338456455,0.5056411678,1.4072900891,1.3983867168,67.2666702271,63.3266666412,22366,22338.4166992187,3133.3332519531,3133.3332519531,0,0,927,927,15.8484954834,10.4225731611,0.0,0.0,8836
20251226-183339,1.8544553518,1.9730768204,188.978225708,209.3868560791,0.0177015408,0.4407509863,1.415279307,1.4175156355,67.1999969482,63.6337394714,22521,22423.3008288872,3133.3332519531,3133.3332519531,0.3333333433,0.0406504077,927,927,13.0867328644,10.0799358298,0.0,0.0,8837
20251226-183717,3.8417358398,3.8417358398,617.5567016602,617.5567016602,0.0154188803,0.0204441616,1.3998631153,1.3463990688,68.75,63.5708836015,23198,22785.9939994352,3133.3332519531,3133.3332519531,0.5,0.0240963859,928,927.0120481928,14.8927516937,10.3053905763,0.0,0.0,8838
20251226-184742,1.1512194872,1.3283400536,3.7300951481,31.2302589417,0.0245064888,0.3670944571,1.4186649024,1.4170786142,77.5,66.460416317,22995,22552.9790039062,3133.3332519531,3133.3332519531,0,0,927,927,11.9501686096,9.56662637,0.0,0.0,8839
20251226-184820,1.1619585752,1.2030709982,3.7923491001,33.8708381653,0.0269325804,0.1263022274,1.4183825403,1.4179993868,67.9333343506,63.9812502861,22434,22396.3125,3133.3332519531,3133.3332519531,0.3333333433,0.0416666679,927,927,12.2679004669,9.462777853,0.0,0.0,8840
20251226-184901,100.0000152588,100.0000152588,103.5515899658,633.1778564453,0.0342729975,0.0073667335,1.3798260121,1.356564045,71.5,63.5276102043,22466,22365.8935782191,3133.3332519531,3133.3332519531,0,0,927,927,16.3435821533,10.6487212382,0.0,0.0,8841
20251226-185944,1.252352953,1.3797937632,92.4878463745,98.5086975098,0.0128947571,0.0829717964,1.4182665467,1.4168218374,67.4666671753,64.1333335876,22704.5,22467.6083007812,3133.3332519531,3133.3332519531,0.5,0.0416666672,927,927,14.5087480545,10.0707728148,0.0,0.0,8842
20251226-190131,100.0000076294,100.0000076294,278.8948059082,795.5571289062,0.0249520376,0.0129902388,1.2217024723,1.0608862638,73.4000015259,64.5991967443,22524,22428.6967832267,3133.3332519531,3133.3332519531,0.5,0.012048193,927,927,17.2953147888,11.6445016516,0.0,0.0,8843
20251226-191454,1.9784613848,2.0148050785,191.0932922363,208.9201660156,0.0255006993,0.2745437026,1.4033872761,1.3893620968,67.4666671753,64.223170862,22437,22378.7358993902,3133.3332519531,3133.3332519531,0.3333333433,0.0081300815,927,927,16.1572151184,9.9314853738,0.0,0.0,8844
20251226-191831,43.7793159485,88.8285827637,806.085144043,847.0303344727,0.0242208098,0.0223706472,1.3399055636,1.293050766,73,63.8332330175,22496.5,22333.081337067,3133.3332519531,3133.3332519531,0,0,929,927.0180722892,19.0054740906,10.9279978361,0.0,0.0,8845
20251226-193246,2.2740843296,2.2740843296,331.7451782227,331.7451782227,0.0131233834,0.0383700657,1.4091242078,1.3967481852,69.4333343506,63.6042167939,22753.333984375,22543.7530355798,3133.3332519531,3133.3332519531,0,0,927,927,14.1055698395,10.4255592909,0.0,0.0,8846
20251226-193825,1.511521697,1.511521697,31.7278079987,31.7278079987,0.0323496992,0.0487777404,1.4154624045,1.4086431265,64.9499969482,62.1270823479,22342,22315.5209960938,3133.3332519531,3133.3332519531,0.3333333433,0.0416666679,927,927,11.1299829483,9.3126464486,0.0,0.0,8847
20251226-193904,100.0000076294,100.0000076294,287.231842041,1301.9379882812,0.0130621789,0.0845132888,1.3544527558,1.3273447752,74.9000015259,64.3019075049,22692.333984375,22576.8684817395,3133.3332519531,3133.3332519531,0.5,0.0050200804,927,927,17.5263748169,11.4615641875,0.0,0.0,8848
20251226-200054,1.189694643,1.21486485,9.5463266373,78.3418579102,0.01377689,0.3607409596,1.4182570934,1.4167921543,67.5333328247,64.0124996185,22639,22442.025,3133.3332519531,3133.3332519531,0,0,927,927,14.1705255508,11.071348238,0.0,0.0,8849
20251226-200221,89.6846237183,90.9166717529,242.68699646,283.5912780762,0.0178071555,0.2890778507,1.3745519795,1.3134043217,69.6999969482,62.5426831129,22516.5,22422.3292682927,3133.3332519531,3133.3332519531,0,0,927,927,14.631146431,10.3002110109,0.0,0.0,8850
20251226-200712,92.3384780884,100.0000152588,104.7112503052,275.1609802246,0.0246377832,0.0054502572,1.273122213,1.1896955967,69.5500030518,63.6491967626,22434,22338.0983857304,3133.3332519531,3133.3332519531,0,0,929,927.5180722892,15.8028364182,11.0868676714,0.0,0.0,8851
20251226-201154,3.1620569229,3.1620569229,316.5751647949,316.5751647949,0.0182251269,0.0822619374,1.413150875,1.4048913717,72.1999969482,63.9417668538,22658,22524.1405779367,3133.3332519531,3133.3332519531,0.3333333433,0.0120481931,931,928.5983930841,16.2785778046,10.4261979827,0.0,0.0,8852
20251226-201718,100.0000152588,100.0000152588,198.1660919189,546.0377807617,0.0181421952,0.0850979091,1.2252636071,1.1301621199,72.3000030518,64.7643575094,22567,22461.7972162086,3133.3332519531,3133.3332519531,0.5,0.0210843373,932,929.5281125724,17.5342388153,12.1488419642,0.0,0.0,8853
20251226-202632,1.6679723263,1.7411346436,190.7556304932,236.9459686279,0.0133826494,0.0285173009,1.4107130999,1.3970056772,68.5999984741,64.5158536027,22667.333984375,22502.1626333841,3133.3332519531,3133.3332519531,0,0,931,931,15.2020950317,10.6837333237,0.0,0.0,8854
20251226-203037,2.5256023407,2.5256023407,40.8725357056,40.8725357056,0.0346884248,0.3378323279,1.4027887583,1.3792670965,65.9499969482,63.1499991417,22374.333984375,22339.7709960938,3133.3332519531,3133.3332519531,0.3333333433,0.0416666679,931,930.375,11.2142868042,8.8207992911,0.0,0.0,8855
20251226-203125,100.0000152588,100.0000152588,636.8076171875,926.9652099609,0.0127167938,0.0133503636,1.357071534,1.3056832552,72.0999984741,64.7760040099,22603,22487.4257106551,3133.3332519531,3133.3332519531,0.5,0.0110441769,932,930.1807228916,17.5577774048,11.6280448609,0.0,0.0,8856
20251226-204659,100.0000152588,100.0000152588,118.8557891846,863.8111572266,0.0173356995,0.028181558,1.2456156303,1.0754221678,77.5,64.1691769519,22442.666015625,22365.4588431852,3133.3332519531,3133.3332519531,0.5,0.0030120482,930.5,929.6365463073,18.9109611511,11.8144662754,0.0,0.0,8857
20251226-210131,4.5396227837,5.1794872284,311.0984802246,326.3725891113,0.0177795559,0.2417537818,1.4066359868,1.3959579468,70.8333358765,63.8755019774,22528.5,22413.722844503,3133.3332519531,3133.3332519531,0.5,0.0100401608,927,927,14.7437620163,10.3004125687,0.0,0.0,8858
20251226-210705,100.0000152588,100.0000152588,193.5916748047,845.2374267578,0.0252294374,0.0170734194,1.1974657164,1.0915873051,72.9499969482,64.2415665546,22601.5,22488.6144342997,3133.3332519531,3133.3332519531,0.5,0.0060240964,927,927,18.5125141144,11.7881028193,0.0,0.0,8859
20251226-212118,100.0000152588,100.0000152588,486.3797302246,673.3284301758,0.0185691689,0.0229960445,1.3142589726,1.2048910856,71.5500030518,64.5285140807,22799.5,22579.366493317,3133.3332519531,3133.3332519531,0.5,0.0090361448,929,927.0261042951,18.4489707947,11.69837108,0.0,0.0,8860
20251226-213240,100.0000152588,100.0000152588,176.4798583984,214.4035186768,0.0255862588,0.0702355268,1.3806779356,1.3025090694,69.4499969482,63.6869919009,22468.5,22377.3739043445,3133.3332519531,3133.3332519531,0,0,928.3333129883,927.0569100729,16.4750347137,10.9349697043,0.0,0.0,8861
20251226-213631,1.5782997608,1.5782997608,47.2174186707,47.2174186707,0.0187937971,0.1112203375,1.4142567664,1.408836484,65,63.4812502861,22419.5,22386.1040039062,3133.3332519531,3133.3332519531,0,0,927,927,11.238910675,9.5684762001,0.0,0.0,8862
20251226-213726,1.077858448,1.0890710354,15.6077890396,33.8277320862,0.0116871251,0.7759449482,1.418965131,1.4191213846,68.1999969482,64.7854161263,22450.333984375,22379.8125,3133.3332519531,3133.3332519531,0.5,0.1875000037,927,927,12.8066005707,10.3777457476,0.0,0.0,8863
20251226-213807,100.0000076294,100.0000076294,225.1652069092,908.0249023438,0.0346218309,0.0435127258,1.2407326576,1.1650186777,73.4000015259,64.2274097764,22506.5,22389.1114340173,3133.3332519531,3133.3332519531,0,0,929,927.0180722892,19.0687789917,11.4239237481,0.0,0.0,8864
20251226-215323,100.0000152588,100.0000152588,121.5367050171,188.9501190186,0.0176686523,0.0249938602,1.3400096922,1.2929800749,70.4499969482,64.9081296223,22630,22482.3780011433,3133.3332519531,3133.3332519531,0,0,927,927,17.4008235931,10.6634395995,0.0,0.0,8865
20251226-215647,1.2431640625,1.278968215,71.1911087036,77.284576416,0.0245379694,0.2085712925,1.4189520955,1.418828845,66.8000030518,63.4916667938,22539,22457.683203125,3133.3332519531,3133.3332519531,0,0,927,927,13.9562292099,10.4271871805,0.0,0.0,8866
20251226-215821,97.8454742432,100.0000152588,680.2827758789,803.420715332,0.018121831,0.3948262998,1.344988726,1.2850325108,71.6999969482,64.9047189736,22733,22567.0602174322,3133.3332519531,3133.3332519531,0.5,0.0030120482,929,927.078313253,19.7119102478,12.1031528237,0.0,0.0,8867
20251226-221153,2.4973134995,2.5003011227,94.1646118164,96.7969207764,0.0359291203,0.0421275772,1.3855655849,1.3268363476,69.6333312988,64.3916662216,22398,22357.8833007812,3133.3332519531,3133.3332519531,0.3333333433,0.0166666672,927,927,14.3881101608,10.2550168514,0.0,0.0,8868
20251226-221345,100.0000152588,100.0000152588,322.3543395996,322.3543395996,0.0181518507,0.2822392862,1.3967581241,1.3314222097,69.9666671753,64.2301204176,22526.333984375,22439.413685994,3133.3332519531,3133.3332519531,2,0.0240963855,927.6666870117,927.0080323736,15.9961853027,11.5812754171,0.0,0.0,8869
20251226-221915,100.0000152588,100.0000152588,56.0487823486,635.381652832,0.0348072385,0.028038239,1.1269385161,0.8575339317,78.8499984741,64.4622490894,22568.5,22384.4246987952,3133.3332519531,3133.3332519531,0.5,0.0030120482,927,927,17.5589942932,11.6223326649,0.0,0.0,8870
20251226-223001,1.2121386528,1.2121386528,39.3954391479,39.3954391479,0.0177837471,0.1839662492,1.4185658246,1.4180591106,67.6999969482,62.2249994278,22442,22366.125,3133.3332519531,3133.3332519531,0,0,927,927,11.1250629425,9.4827070832,0.0,0.0,8871
20251226-223048,100.0000076294,100.0000076294,338.6133728027,926.0826416016,0.0243958,0.0038094441,1.3053502311,1.2609933615,73.1500015259,64.9915665316,22499.5,22394.811241058,3133.3332519531,3133.3332519531,0.5,0.0090361446,928,927.0120481928,18.1815547943,11.6995420025,0.0,0.0,8872
20251226-224622,2.0297648907,2.1262733936,93.6584014893,96.5222702026,0.0254336711,0.4668640554,1.4279103577,1.4344106913,68.2333297729,64.7916662216,22396.333984375,22360.7499023437,3133.3332519531,3133.3332519531,0,0,927,927,13.6703090668,10.3462600946,0.0,0.0,8873
20251226-224814,2.4454276562,2.4454276562,42.732257843,42.732257843,0.0244316654,0.1266222857,1.4118428379,1.3978247643,67.1500015259,64.0187506676,22334,22316.8747558594,3133.3332519531,3133.3332519531,0,0,927,927,11.6755475998,10.0761852264,0.0,0.0,8874
20251226-224904,1.8853232861,1.8853232861,723.6126708984,723.6126708984,0.0129711465,0.1364307652,1.3985694395,1.3857519627,70.3000030518,64.2870478573,23099,22740.6506024096,3133.3332519531,3133.3332519531,0.5,0.0140562251,927.6666870117,927.0040161868,18.2820034027,10.9528023823,0.0,0.0,8875
20251226-230116,100.0000152588,100.0000152588,136.5929412842,868.5610961914,0.0343045917,0.0326576827,1.1523206148,1.0264464617,71.5500030518,63.895783275,22476,22358.0200724774,3133.3332519531,3133.3332519531,0,0,927,927,17.0787906647,11.2483487072,0.0,0.0,8876
20251226-231557,91.36668396,91.36668396,39.4013175964,39.4013175964,0.0344321579,0.386872299,1.4167417735,1.4134280682,66.8000030518,63.0812501907,22407.666015625,22381.9372558594,3133.3332519531,3133.3332519531,0,0,927,927,12.8426332474,10.1418653727,0.0,0.0,8877
20251226-231644,100.0000152588,100.0000152588,247.5883483887,406.1328125,0.0197061781,0.0890802295,1.2763012059,1.0115088224,71.0999984741,64.2644575648,22590.5,22475.1866999247,3133.3332519531,3133.3332519531,0.3333333433,0.0080321288,927,927,18.3240566254,11.7405281354,0.0,0.0,8878
20251226-232337,4.9426398277,4.9426398277,850.2289428711,850.2289428711,0.01341688,0.1425082783,1.4008749781,1.3857059479,79.1500015259,63.870783036,23163.5,22838.0290968562,3133.3332519531,3133.3332519531,0.5,0.0130522091,928.3333129883,927.008032006,15.6782302856,10.5596072071,0.0,0.0,8879
20251226-233755,1.3048095703,1.3048095703,37.4844665527,37.4844665527,0.0248099566,0.1127517447,1.4192607552,1.4211409092,67.3333358765,63.8187513351,22461.666015625,22409.4792480469,3133.3332519531,3133.3332519531,0,0,927,927,15.5476894379,10.5047230721,0.0,0.0,8880
20251226-233840,100.0000152588,100.0000152588,241.3325500488,390.5723571777,0.0248078699,0.028419535,1.2660660658,1.1128853559,68.8000030518,63.9495984273,22475.666015625,22388.985951619,3133.3332519531,3133.3332519531,2,0.0240963855,929,927.0441769519,19.5645446777,11.7794108506,0.0,0.0,8881
20251226-234518,1.0923217535,1.1394392252,3.6843485832,25.0672245026,,,1.4189382792,1.4189382792,65.0666656494,63.4958333969,22653.333984375,22532.8959960938,3133.3332519531,3133.3332519531,0.3333333433,0.1250000037,927,927,11.423043251,9.1030644178,0.0,0.0,8882
20251226-234550,9.6706905365,9.8541297913,572.6688842773,594.0504150391,0.0248760195,0.024297889,1.4038067668,1.3957138062,73.4000015259,63.7299198702,22499,22398.0019648908,3133.3332519531,3133.3332519531,0,0,928,927.0060240964,18.0145816803,11.2247120645,0.0,0.0,8883
